article_id,title,body_text,link,author,publish_time,source
4,Everything we've got on our radar this week: The adidas Predator Mania boots and unmissable collabs,"Here at GOAL, our team of writers, editors and creatives see a flurry of new product launches, re-releases and amazing items drop weekly. From unmissable collaborations to re-stocks of cult favourites, we think these products are simply too good not to shout about. So, we're bringing you a weekly round-up of the very best new items we think you need in your life. Our shopping expertise and knowledge of what our readers love, make us the perfect source for everything you need on your radar. If you're looking for an insight into our shopping baskets and wishlists, you've got it. This week we've got everything from a Rene Pierre Elles Football Table to a Liam Gallagher x adidas collaboration... Marking 20 years since Zidane's iconic game-winning volley in the 2002 Champions League final, adidas has revisited the boots that Zidane wore at the time. The new special release sees the boot return in the classic Predator colourway of red, black, and white. The original features extend to the detailing on the tongue and forefoot. Only 2002 pairs will be released, so get them while you can.  Get them from adidas for £300.00 Play your way through over 30 activities designed to delight any football-mad 7+ year-old. Just like the Beautiful Game, the Football Fantastic Activity Book has something for everyone, whether you like art, puzzles, words, or are simply sports-crazy! Get it from Amazon for £6.99 Liam Gallagher and adidas Spezial join forces once again, this time on a new silhouette - the LG II shoes. Taking inspiration from the archives of squash shoes and indoor footwear, the collaboration takes its form in a clean white and grey colourway with Liam Gallagher graphics. Bookmark the tab for their release on Friday, July 22 at 9am.  Get them from adidas Confirmed for £110.00 After debuting their home kit at the start of July, Venezia has returned with the away shirt for the 2022-23 season. The long sleeve home shirt sold out in under 24 hours, so you’ll want to grab this one quick if you’ve been eyeing it up.  Get it from Venezia FC for €110.00 With the Euros in full swing, it feels like women's football is finally getting the coverage and respect it's long deserved. Joining the trend of recognising the talents of women in football is the iconic foosball manufacturer Rene Pierre Elles. They have released the first ever - wild, right? – foosball table to exclusively feature women players. Get it from Liberty Games for £1,495.00 The adidas Gazelle refuses to go out of fashion. Now it's time for the Gazelle Indoor trainers from 1979 to get their revival. Available in three brand new colourways (black, blue, and red), these timeless trainers will still look stylish 40 years from now.  Get them from adidas for £120.00   Celebrating the Rolling Stones SIXTY tour 2022 and Footpatrol’s 20th anniversary, the two collaborate on a capsule collection inspired by the band’s legacy in Rock and Roll. Featuring memorable logos and graphics, the Access Tee is a must for any Stones fan.  Get it from Footpatrol for £45.00 Made in collaboration with Highsnobiety’s Not In Paris, Coca-Cola and Disneyland Paris, the trios latest ‘Classic Paris’ capsule celebrates the 30th anniversary of the entertainment resort. The most exciting part of the collaboration… a free day pass to the Parisian theme park with every purchase, including caps, crewnecks and t-shirts.  Get it from Highsnobiety for £45.00 Take full advantage of the current headwave with a brand new pair of swim shorts. LA’s street label Palm Angels, collaborate with French swimwear label Vilebrequin, to create a collection of poolside staples - and this Hawaiian print pair promise to make a statement. Get them from END. Clothing for £279.00 In celebration of the Women’s Euros and three women who are working to change the footballing landscape, SLUDGE and Art Of Football have collaborated on an amazing football shirt. The peachy-orange jersey, with maroon accents was designed by Ayesha Brown, the founder and director of Offside Outlet. This is a must for those who want to add to their unique football shirt collection.  Get it from Art of Football for £50.00",https://www.goal.com/en/news/weekly-team-picks-29/blt0b860a7152cb3b15,GOAL,Publish Time Not Found,Goal.com
6,'We know how good we are' - Will Sweden end England's Women's Euros hopes?,"Magdalena Eriksson, the Sweden defender and Chelsea captain, was speaking to the press about her nation’s Women’s Euro semi-final opponent, England. Next to her was Kosovare Asllani – the team’s No.9 by shirt, but No.10 by nature. “They’ve looked stable and worked well defensively,” Eriksson said before glancing at her team-mate with a smile. “But maybe Kosovare can open it up a little bit. You never know.” Before all the talk of ‘It’s coming home’, Sweden was the nation tipped by many to win this Euros. Last summer, they were outstanding at the Olympics Games, losing only on penalties in the final. In 2019, they reached the last four of the World Cup, eliminated in extra-time before beating England to third place. After constant improvement through each experience, they occupied a large amount of the pre-tournament talk – and rightly so. This is a balanced, consistent and well-coached team. It has all the ingredients to win the title. “We know how good we are,” Fridolina Rolfo, the Barcelona star, said when asked by GOAL about that hype. “We know what it feels like to lose games and we know we don't want to have that feeling again. But also, we are even better now. “We have a really good defence. We have many fast players, so we can use counterattacks to score goals. We are strong on set-pieces, too.  ""Maybe we have more technical players now [compared to last summer] – skilful, with fast movement. I think perhaps that is something we have added to the squad.” They are yet to set the Euros alight but got better with each game in the group stages, sealing top spot ahead of the reigning champions, the Netherlands, with a 5-0 win over Portugal. That set-up a quarter-final tie with Belgium that many expected them to cruise through, but their opponents were tough and while England fans watching the eventual 1-0 win may have concluded there was nothing for the Lionesses to worry about, there was important context to note. In the build-up to the game, Sweden lost Hanna Glas and Emma Kullberg to Covid-19, with Jonna Andersson another confirmed case on the day. The former and the latter are their two first-choice full-backs and their absences were felt massively, with the team struggling for joy out wide. It was Linda Sembrant’s stoppage-time winner that secured passage to the semi-finals. The 35-year-old only played nine league games all season due to injury, but she came up big on her first start of the summer. “Holding a clean sheet with a newly-composed backline, with players who haven’t played a lot in this tournament, who haven’t had the best way to prepare, like Linda who has been injured – I’m really, really impressed with how those players stepped up,” Eriksson said after. It summed up a real strength of Sweden's – depth.  It was on show in the group stages, too, particularly when Hanna Bennison, the 19-year-old named GOAL’s NXGN winner last year, came off the bench to score a late winner against Switzerland that would help secure first place. It was her first international goal. #NXGN 2021 winner Hanna Bennison with a stunning winner for Sweden at #EURO2022 https://t.co/3jsg9Nrsck That squad strength has been needed with the Covid cases and an injury to captain Caroline Seger, who holds things together in midfield. In addition, star striker Stina Blackstenius started the tournament with a knock. The unity of the group is important in that sense, too. “[We’re] a team that will do everything [we] can to win a game,” Eriksson added. “We never give up, we always fight, we run for each other, we work really, really hard.” Sweden will be facing a stronger team than Belgium this time, but the general consensus among the players is that it will be a game that suits them more. While their quarter-final opponents sat deep and defended in a block, England will want to dominate. “It will be a totally different game. I think they will attack and be more offensive and I think that's good for us,” Johanna Rytting Kaneryd, the winger who has formed a potent partnership on the right with Glas, who will return for the semi-final, told GOAL. Gerhardsson has options with pace, quick feet and good decision-making. He also has one of the stand-out playmakers on the planet, in Asllani, who has been one of the best players in England this summer. They will have to defend more and nullify the incredibly dangerous and talented players the hosts have, too, but, as Rolfo says, that’s one thing this team excels at. They also have the ability to press high, which England did not enjoy against Austria in their opening fixture. ""Stina Blackstenius is one of our best defenders,” Gerhardsson explained. “She’s tactically very clever and works very hard. I have clips from the Olympics where she chases four or five players and wins the ball. “Kosovare Asllani is also one of our best. She has such good awareness of the game play. She’s incredibly good in the defensive work. They’re very good in a high press."" ‘Even against England?’ one journalist asked. ""Even against the United States in the Olympics,” Gerhardsson responded. “Even against England in the World Cup in 2019."" After coming so close to glory in recent years, Sweden are hungry. There has been so much talk about them, but on Tuesday, the pressure will be off.  It’ll all move onto the team on the other side of the pitch, who will be buoyed by a vocal home crowd – but an expectant one. England know they’ve been good. They know they have what it takes to finally turn a major tournament semi-final – their fourth in a row – into a final. But their opponent is certainly capable of stopping them. “We want to win the tournament,” said Rolfo. “But we know we have to work.”",https://www.goal.com/en/news/women-euros-sweden-england-semi-final/bltae7d25f645c9ac5e,Ameé Ruszkai,Publish Time Not Found,Goal.com
30,"CONCACAF Women's Championship 2022: USWNT & Mexico fixture schedule, TV channels & rosters","The 11th edition of the CONCACAF W Championship took place this summer, serving as qualifiers for both the 2023 FIFA Women's World Cup and the 2024 Summer Olympic Games. The tournament was last held back in 2018, when the United States lifted its eighth title by beating Canada 2-0 in the final. In the end, the U.S. secured their place atop CONCACAF once again by taking down Canada, sealing a 1-0 win in the tournament finale The 2022 edition of the CONCACAF W Championship was held in Mexico, with all matches played in the Monterrey region of the country. Two venues were chosen to host the 16 games that will be played. One is the Estadio BBVA in Guadalupe, which has been home to Monterrey since it opened in 2015 and has a capacity of 53,500. The other is Estadio Universitario, the home venue of Tigres which can welcome up to 41,615 fans. Despite hosting the tournament, Mexico still had to go through the qualifying process and were one of the six teams to secure its place by winning its respective qualifying group. The United States and Canada both were granted automatic qualification to the tournament, while the other participating nations finished the qualifying process on April 12. The qualified nations are below. The group stage draw for the tournament was completed on April 19, following the confirmation of the eight qualified nations. The teams that finished in the top two in the group stages qualified for the Women's World Cup and advanced to the knockout stage of the CONCACAF W Championship. The two teams that finish third in the group stages will progress to the inter-continental play-off stage of World Cup qualifying. Only the winner of this tournament, the U.S., automatically secured its place at the 2024 Olympics Games. There will be one other CONCACAF representative in France that summer, and that will be determined by a play-off between Jamaica and Canada. Pos Team MP W D L GD Pts 1 United States 3 3 0 0 +9 9 2 Jamaica 3 2 0 1 0 6 3 Haiti 3 1 0 2 -4 3 4 Mexico 3 0 0 3 -5 0 Date Time (PT/ET) Game TV Channel July 4 4pm/7pm United States 3-0 Haiti CBS Sports Network, Paramount+, ViX July 4 7pm/10pm Mexico 0-1 Jamaica Paramount+ July 7 4pm/7pm Jamaica 0-5 United States Paramount+, ViX July 7 7pm/10pm Haiti 3-0 Mexico Paramount+ July 11 7pm/10pm Jamaica 4-0 Haiti Paramount+ July 11 7pm/10pm United States 1-0 Mexico Paramount+, ViX Pos Team MP W D L GD Pts 1 Canada 3 3 0 0 9 9 2 Costa Rica 3 2 0 1 5 6 3 Panama 3 1 0 2 -3 3 4 Trinidad and Tobago 3 0 0 3 -11 0 Date Time (PT/ET) Game TV Channel July 5 4pm/7pm Costa Rica 3-0 Panama Paramount+ July 5 7pm/10pm Canada 6-0 Trinidad and Tobago Paramount+ July 8 4pm/7pm Trinidad and Tobago 0-4 Costa Rica Paramount+ July 8 7pm/10pm Panama 0-1 Canada Paramount+ July 11 4pm/7pm Canada 2-0 Costa Rica Paramount+ July 11 4pm/7pm Panama 1-0 Trinidad and Tobago Paramount+ Date Time (PT/ET) Game July 14 4pm/7pm United States 3-0 Costa Rica July 14 7pm/10pm Canada 3-0 Jamaica July 18 4pm/7pm Costa Rica 0-1 Jamaica July 18 7pm/10pm United States 1-0 Canada Preliminary rosters for the CONCACAF W Championship were revealed on June 8, with final 23-player squads to be confirmed before the tournament begins on July 4. Goalkeepers: Madelina Fleuriot (Exafoot), Nahomie Ambroise (Anacaona), Lara Larco (Georgetown Hoyas). Defenders: Chelsea Surpris (Yzeure), Jennyfer Limage (Grenoble), Maudeline Mory (Exafoot), Claire Constant (Virginia Cavaliers), Estericove Joseph (Exafoot), Ruthny Mathurin (Louisiana Ragin' Cajuns). Midfielders: Tabita Joseph (Brest), Melchie Dumornay (Reims), Betina Petit Frere (Brest), Milan Pierre-Jerome (Maryland Terrapins), Kethna Louis (Reims). Forwards: Batcheba Louis (Issy), Meghane St-Cyr (College Ahuntsic), Sherly Jeudy (Grenoble), Nerilia Mondesir (Montpellier), Roseline Eloissaint (Nantes), Florsie Joseph (Don Bosco FC), Mikerline Saint-Felix (Montauban), Dayana Pierre (Asf Croix des Bouquets), Roselord Borgella (Issy). Goalkeepers: Rebecca Spencer (Tottenham), Sydney Schneider (Kansas City Current), Yazmeen Jamieson (Simcoe FC). Defenders: Chantelle Swaby (Rangers), Allyson Swaby (Tottenham), Jayada Pelaia (Arizona State University), Satara Murray (Racing Louisville). Midfielders: Alyssa Vanzanten (University of Notre Dame), Drew Spence (Tottenham), Havana Solaun (North Carolina Courage), Atlanta Primus (London City Lionesses), Trudy Carter (Gintra), Deneisha Blackwood (unattached), Paige Bailey-Gayle (unattached), Jade Bailey (Liverpool), Chinyelu Asher (AIK). Forwards: Tiernny Wiltshire (unattached), Khadija Shaw (Manchester City), Vyan Sampson (Charlton Athletic), Kayla McCoy (Rangers), Mireya Grey (unattached), Jody Brown (Florida State University), Olufolasade Adamolekun (University of Southern California). Goalkeepers: Emily Alvarado (Reims), Itzel Gonzalez (America), Alejandria Godinez (Monterrey). Defenders: Kenti Robles (Real Madrid), Bianca Sierra (Tigres), Rebeca Bernal (Monterrey), Jimena Lopez (OL Reign), Greta Espinoza (Tigres), Cristina Ferral (Tigres). Midfielders: Stephany Mayor (Tigres), Nancy Antonio (Tigres), Alexia Delgado (Arizona State Sun Devils), Diana Garcia (Monterrey), Carolina Jaramillo (Guadalajara), Maricarmen Reyes (UCLA Bruins), Casandra Montero (Guadalajara). Forwards: Katty Martinez (America), Alicia Cervantes (Guadalajara), Myra Delgadillo (unattached), Joseline Montoya (Guadalajara), Jacqueline Ovalle (Tigres), Diana Ordonez (North Carolina Courage), Maria Sanchez (Houston Dash). Goalkeepers: Aubrey Kingsbury (Washington Spirit), Casey Murphy (North Carolina Courage), Alyssa Naeher (Chicago Red Stars). Defenders: Alana Cook (OL Reign), Emily Fox (Racing Louisville), Naomi Girma (San Diego Wave), Sofia Huerta (OL Reign), Kelley O’Hara (Washington Spirit), Becky Sauerbrunn (Portland Thorns FC), Emily Sonnett (Washington Spirit). Midfielders: Lindsey Horan (Lyon), Taylor Kornieck (San Diego Wave FC), Rose Lavelle (OL Reign), Kristie Mewis (Gotham), Ashley Sanchez (Washington Spirit), Andi Sullivan (Washington Spirit). Forwards: Ashley Hatch (Washington Spirit), Alex Morgan (San Diego Wave), Mallory Pugh (Chicago Red Stars), Midge Purce (Gotham), Megan Rapinoe (OL Reign), Trinity Rodman (Washington Spirit), Sophia Smith (Portland Thorns). Goalkeepers: Sabrina D'Angelo (Vittsjo), Lysianna Proulx (unattached), Kailen Sheridan (San Diego Wave). Defenders: Kadeisha Buchanan (Chelsea), Vanessa Gilles (Angel City), Shelina Zadorsky (Tottenham), Allysha Chapman (Houston Dash), Ashley Lawrence (PSG), Jayde Riviere (AFC Ann Arbour), Bianca St-Georges (Chicago Red Stars). Midfielders: Zoe Burns (University of Southern California), Jessie Fleming (Chelsea), Julia Grosso (Juventus), Quinn (OL Reign), Sophie Schmidt (Houston Dash), Desiree Scott (Kansas City Current). Forwards: Janine Beckie (Portland Thorns), Jordyn Huitema (OL Reign), Cloe Lacasse (Benfica), Adriana Leon (West Ham), Nichelle Prince (Houston Dash), Deanne Rose (Reading), Christine Sinclair (Portland Thorns). Goalkeepers: Noelia Bermudez (Alajuelense), Priscila Tapia (Herediano), Daniela Solera (Santa Teresa). Defenders: Gabriela Guillen (Alajuelense), Maria Paula Coto (Alajuelense), Mariana Benavides (Herediano), Valeria Del Campo (Monterrey), Carol Sanchez (Sporting FC), Daniela Cruz (Saprissa FF), Lixy Rodriguez (Alajuelense), Fabiola Villalobos (Alajuelense). Midfielders: Melissa Herrera (Bordeaux), Shirley Cruz (Alajuelense), Raquel Rodriguez (Portland Thorns), Emilie Valenciano (Sporting FC), Priscila Chinchilla (Glasgow City), Cristin Granados (Sporting FC), Katherine Alvarado (Saprissa FF), Viviana Chinchilla (Alajuelense), Cristel Sandi (Saprissa FF). Forwards: Carolina Venegas (Saprissa FF), Michelle Montero (Perez Zeledon), Maria Paula Salas (Libre). Goalkeepers: Sasha Fabrega (Tauro), Yenith Bailey (Dimas Escazu), Nadia Ducreux (Sporting San Miguelito). Defenders: Hilary Jaen (Tauro), Carina Reyes (Spartak Subotica), Katherine Castillo (Tauro), Yomira Pinzon (Saprissa), Wendy Natis (America de Cali), Yerenis De Leon (Sporting FC), Rebeca Espinosa (Plaza Amador), Rosario Vargas (Valencia B). Midfielders: Deysire Salazar (Tauro), Kenia Rangel (Alajuelense), Laurie Batista (Tauro), Marta Cox (Pachuca), Maria Guevara (Atletico Nacional), Erika Hernandez (Plaza Amador), Schiandra Gonzalez (Plaza Amador), Whitney De Obaldia (Sporting FC). Forwards: Karla Riley (Tauro), Shayari Camarena (Tauro), Gabriela Villagrand (Angelo State Rams), Lineth Cedeno (Hellas Verona). Goalkeepers: Kimika Forbes (unattached), Tenesha Palmer (Police FC), Klil Keshwar (St. Francis Brooklyn Terriers). Defenders: Chelsi Jadoo (Valadares Gaia), Cecily Stoute (Georgia Bulldogs), Rhea Belgrave (Police FC), Shaunalee Govia (unattached), Liana Hinds (Hibernian), Victoria Swift (unattached), Amaya Ellis (Johns Hopkins Blue Jays), Lauryn Hutchinson (unattached). Midfielders: Kedie Johnson (Louisiana-Monroe Warhawks), Asha James (West Texas A&M Buffaloes), Chelcy Ralph (Ball State Cardinals), Karyn Forbes (Police FC), Maria-Frances Serrant (West Texas A&M Buffaloes), Sarah De Vannes (Western Illinois Leathernecks). Forwards: Brianna Austin (Florida Atlantic Owls), Raenah Campbell (unattached), Tori Paul (George Mason Patriots), Cayla McFarlane (Harvard Crimson), Jolie St. Louis (Seattle Redhawks), Maya Matouk (Police FC).",https://www.goal.com/en/news/concacaf-women-championship-2022-uswnt-mexico-fixture/blt2afc7a5626db7d72,Ameé Ruszkai,Publish Time Not Found,Goal.com
32,The incredible story of Alex Popp: Germany's record-breaking Women's Euros debutante,"As the ball hit the back of the net for Germany’s fourth goal against Denmark, Alexandra Popp looked for a split-second like she was about to wheel away in celebration. But then the emotion hit her. She sank to her knees, her head hit the grass and she smacked the ground repeatedly as her team-mates swarmed and congratulated her. This wasn’t just a cherry-on-the-cake goal for Germany, as they swept aside the 2017 Women’s Euros runners-up in their opening fixture of this summer’s edition. It was Popp’s debut in this competition and she’d marked it with her first goal – at 31 years old. Since then, she’s scored five more times, becoming the first player ever to score in five successive Women’s Euro games. On Wednesday night, her brace sent Germany into the 2022 final, helping them to overcome France by a 2-1 scoreline. A three-time Champions League winner and a footballer widely – and rightly – recognised as one of Germany’s best, her record-breaking run and chance to finally shine on this stage has been one of the stories of the summer. Since making her senior international debut in 2010, Popp has twice been cruelly denied the chance to represent her country at a Euros. In 2013, fresh off the back of her second European club title, it was an ankle injury that stopped her being part of the Germany team that won its eighth trophy on the continent. Four years later, a knee injury was the problem. In fact, had this summer’s tournament not been delayed a year due to the Covid-19 pandemic, she’d have missed it again due to another terrible knee injury, this one sidelining her for 11 months. The way she is playing in England, you can see the positive impact of those negative experiences – the enjoyment, the value she is placing on every moment. “It means a lot to me [to be here], I have to admit,” she explained on Wednesday evening. “You saw it on the first goal but also in the other games – I am more emotional than I used to be because I know how I have arrived at this point. “Being here, having this opportunity to perform like this, being fully fit at this stage, that makes me very proud, but I also have to say a big thanks to everyone who has been there with me. “The medical staff who have always motivated me in the rehab. My coaches at my club and the national club, they kept believing in me and gave me the opportunity to get to where I had to be to be here.  ""That makes me extremely proud and I'm very happy that I'm allowed to play here and that we've reached the final. “It’s an incredible story and I hope we will have a very nice happy ending.” It’s been six years since Germany won a major title – Olympic gold at Rio 2016. For a team as well-decorated as this one, both historically as a national team but also given the individuals in the squad who are used to winning trophies, that’s a long, long time. Thanks to Popp, though, they are one step closer. Alex Popp this tournament 🔥 #WEURO2022 pic.twitter.com/yMDT7e2l9b It’s not just her goals that have played a huge role in the road to Wembley. As captain of this side, she leads in many ways. One of those is in her performances on the pitch. Another is in her personality as a winner and a motivator. But her experience and how she deals with situations in a game is crucial too. “We need their experience and their calmness when there are obstacles,” Martin Voss-Tecklenburg, Germany’s head coach, explained when asked about the importance of the older players in her squad, such as Popp. Her comments came after her striker had spent the first 10 minutes of the post-match press conference taking questions, before heading off to celebrate with her team. Voss-Tecklenburg spent that time smiling at Popp and nodding as she batted away questions about her records, the Golden Boot race – which she is now joint-top of with England’s Beth Mead, and anything to do with individual glory, reiterating that it was about the collective. “I've been in this team for 10 years now,” she said. “The team spirit that we have in this team, I've never experienced anything like that. This makes it so special.” On top of her own form, that is another factor that is making this tournament so much fun for Popp. Having endured such a long and arduous path to this point, it’s something she is savouring even more. “To be honest, I have the impression that at the moment I can experience these moments a lot more,” she added. “I'm enjoying these moments a lot more.  ""The football, I like it even more than before. That sounds silly. It doesn't mean I didn't like football before but it kind of became a bit pedestrian. “Now, to have the moments on the pitch, to play here, I value that a lot and that makes it very special to be here.” On Sunday, she’ll get to enjoy a Women’s Euros final at a sold-out Wembley Stadium, as Germany play hosts England for the trophy. If she and her team keep playing like this, she’ll still be enjoying it come full-time as well.",https://www.goal.com/en/news/incredible-story-alex-popp-germany-record-breaking-women/blt511a8d64ddfe4ea2,Ameé Ruszkai,Publish Time Not Found,Goal.com
57,USWNT prospect Rodman feuds with Gotham FC keeper Harris in Twitter spat over dribble move,"United States women's national team prospect Trinity Rodman was involved in a feud with Gotham FC goalkeeper Ashlyn Harris on Twitter over a dribble move in an NWSL contest on Friday. Rodman and Harris lined up on opposite sides in a 1-1 draw between the Washington Spirit and Gotham FC in the Challenge Cup group stage on the artificial turf at Segra Field. After the match, the home side posted a video of Ashley Sanchez leaving Ali Krieger on the floor with a neat piece of skill on the right wing, which provoked an angry response from the latter's team-mate Harris. The Washington Spirit's post included the caption ""Hey Gotham FC, too soon?”, to which the Gotham No.1 replied: ""Get us a professional field and then we can talk.  ""Until then take your amateur sh*t back to your high school field.” Hey @GothamFC, too soon? pic.twitter.com/F3kkXz4OAP Washington Spirit forward Rodman, who made her debut for the USWNT in February, hit back at Harris by claiming that no one else struggled to stay on their feet during the game. ""I didn’t see anyone else fallin like that? U can accept her ankles got broke,"" said the 18-year-old. Harris couldn't resist getting in the last word after Rodman's intervention as she poked fun at her lack of experience at international level, with the 36-year-old having represented the USMNT on 25 occasions herself. ""Oh my bad… one camp in and she’s feeling confident hunny,"" she replied. Oh my bad… one camp in and she’s feeling confident hunny. 😙 https://t.co/oWNVC3OxUe",https://www.goal.com/en/news/uswnt-prospect-rodman-feuds-gotham-fc-keeper-harris-twitter-spat-/blt40943d34cc66d10c,James Westwood,Publish Time Not Found,Goal.com
72,"FA Cup 2021-22 fourth-round draw: Date, time, how to watch & teams","The 2021-22 FA Cup is heating up as some of England's biggest teams look to get their hands on silverware. Having begun in August 2021, the competition has already produced a vast spread of exciting games, with teams from across England's football pyramid. GOAL brings you everything you need to know about the FA Cup fourth-round draw, including when it is, teams involved and how to watch it live. The draw for the 2021-22 FA Cup fourth round will be held on Sunday January 9, 2022. It is scheduled to begin at 4:50pm GMT (11:50am ET), following the game between West Ham and Leeds, and just before Arsenal play Nottingham Forest in one of the final third-round games. ITV1 will broadcast the draw live on TV in the UK as part of the station's coverage of the game between the Gunners and Forest at the City Ground. The ITV Hub is the network's online streaming platform. Former Liverpool and England goalkeeper David James will help conduct the draw alongside Arsenal Women captain Leah Williamson. 𝟭𝟱𝟬 years and counting! ✨🏆 pic.twitter.com/Gg7Q5szLWS A total of 32 teams will advance from the FA Cup third round take part in the FA Cup fourth-round draw, with 16 ties to be set. A number of Premier League teams will definitely exit before this point, with Manchester United playing Aston Villa and West Ham facing Leeds United in the third round. You can see the list of teams below. Draw No. Team Division 1 Boreham Wood Conference Premier 2 Bournemouth Championship 3 Stoke City Championship 4 Southampton Premier League 5 Chelsea Premier League 6 Liverpool Premier League 7 Cardiff City / Preston North End Championship 8 Coventry City Championship 9 Huddersfield Town Championship 10 Brighton Premier League 11 Kidderminster Harriers National League North 12 Leicester City Premier League 13 Middlesbrough Championship 14 Hartlepool United League Two 15 Everton Premier League 16 Fulham Championship 17 Tottenham Premier League 18 Crystal Palace Premier League 19 Brentford Premier League 20 Manchester City Premier League 21 Wigan Athletic League One 22 Luton Town Championship 23 Plymouth Argyle League One 24 Manchester United / Aston Villa Premier League 25 Wolves Premier League 26 Cambridge United League One 27 Barnsley Championship 28 Peterborough United Championship 29 West Ham Premier League 30 QPR Championship 31 Norwich City Premier League 32 Nottingham Forest / Arsenal Championship / Premier League The 2021-22 FA Cup fourth round fixtures are scheduled to be played on the weekend of February 5 and February 6, 2022. That means teams will have approximately a month to prepare for their opponents.",https://www.goal.com/en/news/fa-cup-2021-22-fourth-round-draw-date-time-watch-teams/blt88986a04dfecb504,Ryan Kelly,Publish Time Not Found,Goal.com
137,Norway star Hegerberg pays tribute to shooting victims as teams provide emotional support to grieving country,"Norway star Ada Hegerberg paid a touching tribute to the victims of this weekend's nightclub shooting by raising her rainbow captain's armband after scoring against New Zealand on Saturday.  The Scandinavian nation was rocked by the attack in the early hours of Saturday morning outside a popular gay nightclub in Oslo.  Two other venues were also targeted, with at least two people killed and 21 injured. Hegerberg, who plays her club football for Lyon in France, played for Norway on Saturday just hours after the shooting.  And after hitting the net against New Zealand the forward held up the rainbow band as a mark of respect, later publishing a photo of the gesture on Twitter alongside the message ""Love"".  🤍🏳️‍🌈 #Love pic.twitter.com/BywpxHaF6V The 26-year-old is one of women's football's premier stars, lifting the 2018 Ballon d'Or.  She is also known for her activism, particularly when it comes to the issue of equal pay.  Hegerberg stepped down from international duty for several years due to a dispute with the Norwegian FA over the treatment of women players, before returning in 2022 ahead of the European Championship.  ""It was tough at so many [international] camps. I have been broken mentally,"" she said to Josimar in 2019 in explaining her decision to miss that year's World Cup. ""It has been a deeply depressing feeling. I had nightmares after being with the national team, you shouldn't have things like that. If you want to get anywhere in life you have to make choices. ""Immediately the thought came into my mind: 'I think I'll have to stop playing for the national team'. [Then] everything just ran off and I started to sleep well again."" A man has been arrested as the alleged perpetrator of the shooting, which police are investigating as a possible act of Islamic terrorism.  The first site targeted was the nightclub London Pub, while the Herr Nilsen Jazz Club and a takeaway food vendor were also hit. The attack coincided with Oslo Pride, the city's LGBT Pride event which was subsequently cancelled as a result of the tragedy.",https://www.goal.com/en/news/norway-star-hegerberg-pays-tribute-to-shooting-victims-as/blt7234c85384e5fe4a,Daniel Edwards,Publish Time Not Found,Goal.com
